Constraints(%),algorithm,ACC,Purity,F-1,ARI,NMI,RI,cost,runtime
4%,matching,0.56394255,0.75426805,0.56901395,0.9958735,0.30595338,0.6495817,2.146212,3.95E+10
4%,matching,0.603748,0.7825237,0.5964434,0.9959284,0.3483703,0.68503,2.2081347,2.25E+10
4%,matching,0.56394255,0.75426805,0.56901395,0.9958735,0.30595338,0.6495817,2.146212,3.99E+10
4%,matching,0.6205765,0.7901435,0.6041021,0.99621314,0.34907964,0.67785347,2.2260947,5.38E+10
4%,matching,0.609658,0.7826184,0.59574026,0.9959638,0.31962997,0.681986,2.2081347,2.09E+10
4%,matching,0.55864286,0.7367293,0.56050473,0.9958142,0.28382686,0.64110833,2.146212,3.99E+10
4%,matching,0.6218146,0.78726393,0.58392274,0.9959437,0.33497992,0.66658133,2.2260947,5.46E+10
4%,matching,0.52091724,0.6740819,0.57567984,0.99653643,0.29762587,0.5981303,2.2309036,1.49E+11
4%,matching,0.55864286,0.7367293,0.56050473,0.9958142,0.28382686,0.64110833,2.146212,3.97E+10
4%,matching,0.6218146,0.78726393,0.58392274,0.9959437,0.33497992,0.66658133,2.2260947,5.53E+10
4%,matching,0.5980415,0.7824939,0.5905473,0.99582195,0.3447132,0.6830833,2.2081347,2.22E+10
4%,matching,0.56102264,0.7367293,0.5670274,0.9959078,0.28598168,0.6441774,2.146212,3.93E+10
4%,matching,0.6218146,0.78726393,0.58392274,0.9959437,0.33497992,0.66658133,2.2260947,5.30E+10
4%,matching,0.55864286,0.7367293,0.56050473,0.9958142,0.28382686,0.64110833,2.146212,4.04E+10
4%,matching,0.5598196,0.78256404,0.5854309,0.9957761,0.33899343,0.6787687,2.2081347,2.23E+10
4%,matching,0.5629377,0.7367486,0.56614816,0.99589723,0.28595376,0.6436159,2.146212,3.21E+10
4%,matching,0.6218146,0.78726393,0.58392274,0.9959437,0.33497992,0.66658133,2.2260947,5.58E+10
4%,matching,0.54275435,0.6785012,0.59768033,0.9967986,0.3059708,0.6076575,2.2309036,1.58E+11
4%,matching,0.55864286,0.7367293,0.56050473,0.9958142,0.28382686,0.64110833,2.146212,4.00E+10
4%,matching,0.61022615,0.78726745,0.6006019,0.9961833,0.342082,0.6747541,2.2260947,5.36E+10
4%,matching,0.5980415,0.7824939,0.5905473,0.99582195,0.3447132,0.6830833,2.2081347,2.23E+10
4%,matching,0.56394255,0.74239904,0.56796336,0.99588203,0.2976013,0.64742714,2.146212,4.02E+10
4%,matching,0.6218146,0.78726393,0.58392274,0.9959437,0.33497992,0.66658133,2.2260947,5.53E+10
4%,matching,0.55864286,0.7367293,0.56050473,0.9958142,0.28382686,0.64110833,2.146212,4.12E+10
4%,matching,0.5980415,0.7824939,0.5905473,0.99582195,0.3447132,0.6830833,2.2081347,2.22E+10
4%,matching,0.52091724,0.6740819,0.57567984,0.99653643,0.29762587,0.5981303,2.2309036,1.52E+11
4%,matching,0.6378557,0.8202633,0.61980164,0.9962239,0.37836874,0.69971573,2.2260947,5.46E+10
4%,matching,0.55864286,0.7367293,0.56050473,0.9958142,0.28382686,0.64110833,2.146212,3.97E+10
4%,matching,0.55864286,0.7367293,0.56050473,0.9958142,0.28382686,0.64110833,2.146212,3.99E+10
4%,matching,0.5980415,0.7824939,0.5905473,0.99582195,0.3447132,0.6830833,2.2081347,2.27E+10
4%,matching,0.6391394,0.78730077,0.6084826,0.99629706,0.34242412,0.6784305,2.2260947,9.74E+10
4%,matching,0.55864286,0.7367293,0.56050473,0.9958142,0.28382686,0.64110833,2.146212,4.12E+10
4%,matching,0.52091724,0.6740819,0.57567984,0.99653643,0.29762587,0.5981303,2.2309036,1.53E+11
4%,matching,0.5980415,0.7824939,0.5905473,0.99582195,0.3447132,0.6830833,2.2081347,2.24E+10
4%,matching,0.61802137,0.78364253,0.6084513,0.99622726,0.34567297,0.68328565,2.2260947,5.67E+10
4%,matching,0.56394255,0.75426805,0.56901395,0.9958735,0.30595338,0.6495817,2.146212,4.14E+10
4%,matching,0.54047275,0.6733436,0.5952847,0.996769,0.29668948,0.60682803,2.2309036,2.62E+10
4%,matching,0.5359675,0.67745954,0.5550946,0.9959912,0.23818359,0.6187392,2.146212,2.81E+10
4%,matching,0.6218146,0.78726393,0.58392274,0.9959437,0.33497992,0.66658133,2.2260947,5.32E+10
4%,matching,0.5980415,0.7824939,0.5905473,0.99582195,0.3447132,0.6830833,2.2081347,2.22E+10
4%,matching,0.55531085,0.7367398,0.56608427,0.99588656,0.2842537,0.64429307,2.146212,4.02E+10
4%,matching,0.6218146,0.78726393,0.58392274,0.9959437,0.33497992,0.66658133,2.2260947,5.54E+10
4%,matching,0.55864286,0.7367293,0.56050473,0.9958142,0.28382686,0.64110833,2.146212,4.03E+10
4%,matching,0.5980415,0.7824939,0.5905473,0.99582195,0.3447132,0.6830833,2.2081347,2.23E+10
4%,matching,0.6400654,0.7912027,0.6093911,0.99627155,0.3560338,0.68160945,2.2260947,5.55E+10
4%,matching,0.54275435,0.6785012,0.59768033,0.9967986,0.3059708,0.6076575,2.2309036,1.56E+11
4%,matching,0.56394255,0.75426805,0.56901395,0.9958735,0.30595338,0.6495817,2.146212,3.94E+10
4%,matching,0.56450725,0.7260458,0.5661601,0.9959661,0.27181727,0.6384688,2.146212,5.08E+10
4%,matching,0.6029641,0.80187225,0.59906185,0.9958882,0.3556253,0.69081134,2.2081347,2.24E+10
4%,matching,0.71864516,0.8116,0.72037184,0.9977363,0.35638547,0.7326913,2.099284,9.35E+10
4%,matching,0.526701,0.7313472,0.56374776,0.9958308,0.2803553,0.6447657,2.146212,3.98E+10
4%,matching,0.5523962,0.6850618,0.58059126,0.9964553,0.26935184,0.61740583,2.2309036,1.52E+11
4%,matching,0.5980415,0.7824939,0.5905473,0.99582195,0.3447132,0.6830833,2.2081347,2.23E+10
4%,matching,0.55864286,0.7367293,0.56050473,0.9958142,0.28382686,0.64110833,2.146212,4.03E+10
4%,matching,0.561917,0.74106795,0.5849541,0.9962389,0.28689143,0.64616615,2.099284,9.77E+10
4%,matching,0.56393373,0.7367486,0.56743366,0.9959161,0.28626508,0.644179,2.146212,3.10E+10
4%,matching,0.603748,0.7825237,0.5964434,0.9959284,0.3483703,0.68503,2.2081347,2.24E+10
4%,matching,0.55864286,0.7367293,0.56050473,0.9958142,0.28382686,0.64110833,2.146212,3.94E+10
4%,matching,0.7164232,0.80710006,0.71745574,0.9977247,0.3532217,0.7282666,2.099284,9.89E+10
4%,matching,0.55864286,0.7367293,0.56050473,0.9958142,0.28382686,0.64110833,2.146212,4.09E+10
4%,matching,0.52091724,0.6740819,0.57567984,0.99653643,0.29762587,0.5981303,2.2309036,1.57E+11
4%,matching,0.5980415,0.7824939,0.5905473,0.99582195,0.3447132,0.6830833,2.2081347,2.23E+10
4%,matching,0.55864286,0.7367293,0.56050473,0.9958142,0.28382686,0.64110833,2.146212,4.08E+10
4%,matching,0.7100818,0.8025369,0.71317565,0.99770105,0.3451857,0.7226461,2.099284,9.50E+10
4%,matching,0.55864286,0.7367293,0.56050473,0.9958142,0.28382686,0.64110833,2.146212,3.93E+10
4%,matching,0.5980415,0.7824939,0.5905473,0.99582195,0.3447132,0.6830833,2.2081347,2.23E+10
4%,matching,0.56406176,0.79478556,0.5778741,0.99545354,0.3275871,0.68536705,2.146212,3.99E+10
4%,matching,0.52091724,0.6740819,0.57567984,0.99653643,0.29762587,0.5981303,2.2309036,1.53E+11
4%,matching,0.6582793,0.74219733,0.6761676,0.99753946,0.23411515,0.66553056,2.099284,9.52E+10
4%,matching,0.55864286,0.7367293,0.56050473,0.9958142,0.28382686,0.64110833,2.146212,3.99E+10
4%,matching,0.60291326,0.79498196,0.5992447,0.9959434,0.35721898,0.6879769,2.2081347,2.64E+10
4%,matching,0.55864286,0.7367293,0.56050473,0.9958142,0.28382686,0.64110833,2.146212,4.10E+10
4%,matching,0.561917,0.74106795,0.5849541,0.9962389,0.28689143,0.64616615,2.099284,9.35E+10
4%,matching,0.579696,0.78447205,0.5901975,0.99582654,0.34410146,0.6823615,2.2081347,2.23E+10
4%,matching,0.55864286,0.7367293,0.56050473,0.9958142,0.28382686,0.64110833,2.146212,3.89E+10
4%,matching,0.56857055,0.7024059,0.5816741,0.9964219,0.27929783,0.6230625,2.2309036,1.51E+11
4%,matching,0.55864286,0.7367293,0.56050473,0.9958142,0.28382686,0.64110833,2.146212,3.97E+10
4%,matching,0.5980415,0.7824939,0.5905473,0.99582195,0.3447132,0.6830833,2.2081347,2.23E+10
4%,matching,0.7171054,0.8077033,0.7179821,0.99772763,0.3541886,0.7289519,2.099284,1.01E+11
4%,matching,0.57814574,0.8161474,0.5879663,0.9957531,0.36178344,0.6834039,2.2135818,9.57E+10
4%,matching,0.603748,0.7825237,0.5964434,0.9959284,0.3483703,0.68503,2.2081347,2.24E+10
4%,matching,0.5834402,0.7183628,0.58537185,0.9963596,0.2793369,0.63592374,2.2309036,1.54E+11
4%,matching,0.561917,0.74106795,0.5849541,0.9962389,0.28689143,0.64616615,2.099284,9.56E+10
4%,matching,0.59554946,0.78500164,0.5896454,0.9957362,0.34551594,0.6864997,2.2081347,2.23E+10
4%,matching,0.57814574,0.8161474,0.5879663,0.9957531,0.36178344,0.6834039,2.2135818,9.81E+10
4%,matching,0.71945536,0.81101954,0.7203991,0.9977384,0.3577491,0.73245525,2.099284,9.88E+10
4%,matching,0.603748,0.7825237,0.5964434,0.9959284,0.3483703,0.68503,2.2081347,2.23E+10
4%,matching,0.5475279,0.68179464,0.58490217,0.9965664,0.2795567,0.61257905,2.2309036,1.52E+11
4%,matching,0.5582886,0.8156616,0.58239454,0.9956671,0.3561795,0.6806333,2.2135818,9.62E+10
4%,matching,0.65938413,0.73892146,0.685742,0.9975574,0.24266724,0.6846775,2.099284,1.04E+11
4%,matching,0.5980415,0.7824939,0.5905473,0.99582195,0.3447132,0.6830833,2.2081347,2.22E+10
4%,matching,0.6533304,0.74083996,0.65164256,0.99729574,0.23310077,0.64992076,2.099284,9.95E+10
4%,matching,0.57407016,0.8161474,0.5820659,0.99565995,0.35844603,0.68057746,2.2135818,1.04E+11
4%,matching,0.6439849,0.7854278,0.62023354,0.99661815,0.40305963,0.6709886,2.2309036,1.54E+11
4%,matching,0.5980415,0.7824939,0.5905473,0.99582195,0.3447132,0.6830833,2.2081347,2.22E+10
4%,matching,0.5980415,0.7824939,0.5905473,0.99582195,0.3447132,0.6830833,2.2081347,2.23E+10
4%,matching,0.5593636,0.8156616,0.5826845,0.9956703,0.35701343,0.6808454,2.2135818,1.04E+11
4%,matching,0.70841056,0.80170566,0.71134603,0.9976925,0.33727154,0.7200149,2.099284,1.23E+11
4%,matching,0.52091724,0.6740819,0.57567984,0.99653643,0.29762587,0.5981303,2.2309036,1.53E+11
4%,matching,0.5980415,0.7824939,0.5905473,0.99582195,0.3447132,0.6830833,2.2081347,2.24E+10
4%,matching,0.6533304,0.74083996,0.65164256,0.99729574,0.23310077,0.64992076,2.099284,1.02E+11
4%,matching,0.5780826,0.81564754,0.58704823,0.9957241,0.3568193,0.6837355,2.2135818,9.47E+10
4%,matching,0.59256643,0.7826885,0.585639,0.9956658,0.34308407,0.6849221,2.2081347,2.24E+10
4%,matching,0.52091724,0.6740819,0.57567984,0.99653643,0.29762587,0.5981303,2.2309036,1.51E+11
4%,matching,0.6533304,0.74083996,0.65164256,0.99729574,0.23310077,0.64992076,2.099284,9.71E+10
4%,matching,0.57407016,0.8161474,0.5820659,0.99565995,0.35844603,0.68057746,2.2135818,9.67E+10
4%,matching,0.603748,0.7825237,0.5964434,0.9959284,0.3483703,0.68503,2.2081347,2.23E+10
4%,matching,0.5913388,0.81936014,0.6065372,0.9960373,0.3673524,0.6925002,2.2135818,1.75E+10
4%,matching,0.6533304,0.74083996,0.65164256,0.99729574,0.23310077,0.64992076,2.099284,9.63E+10
4%,matching,0.603748,0.7825237,0.5964434,0.9959284,0.3483703,0.68503,2.2081347,2.23E+10
4%,matching,0.5747173,0.70920324,0.5815494,0.99630743,0.26728526,0.6343433,2.2309036,1.59E+11
4%,matching,0.57407016,0.8161474,0.5820659,0.99565995,0.35844603,0.68057746,2.2135818,1.04E+11
4%,matching,0.6533304,0.74083996,0.65164256,0.99729574,0.23310077,0.64992076,2.099284,9.89E+10
4%,matching,0.60289747,0.7850683,0.5982286,0.9959358,0.3529429,0.6870345,2.2081347,2.23E+10
4%,matching,0.5292228,0.68284863,0.56951725,0.9963564,0.26982945,0.6078993,2.230759,4.55E+10
4%,matching,0.57407016,0.8161474,0.5820659,0.99565995,0.35844603,0.68057746,2.2135818,1.03E+11
4%,matching,0.6533304,0.74083996,0.65164256,0.99729574,0.23310077,0.64992076,2.099284,9.57E+10
4%,matching,0.5656454,0.71007305,0.53578836,0.99614835,0.20491761,0.5681766,2.230759,4.59E+10
4%,matching,0.52091724,0.6740819,0.57567984,0.99653643,0.29762587,0.5981303,2.2309036,1.44E+11
4%,matching,0.4752667,0.6154013,0.5198857,0.9963646,0.10708071,0.50185305,2.230759,4.53E+10
4%,matching,0.57407016,0.8161474,0.5820659,0.99565995,0.35844603,0.68057746,2.2135818,9.35E+10
4%,matching,0.561917,0.74106795,0.5849541,0.9962389,0.28689143,0.64616615,2.099284,9.21E+10
4%,matching,0.4752667,0.6154013,0.5198857,0.9963646,0.10708071,0.50185305,2.230759,4.55E+10
4%,matching,0.48104864,0.6214025,0.5273405,0.9964374,0.11126582,0.506592,2.230759,4.63E+10
4%,matching,0.52091724,0.6740819,0.57567984,0.99653643,0.29762587,0.5981303,2.2309036,1.49E+11
4%,matching,0.6593245,0.73848826,0.68672425,0.9975603,0.24557385,0.6864201,2.099284,1.01E+11
4%,matching,0.48224467,0.61862814,0.52687794,0.99643236,0.104246475,0.5063983,2.230759,4.60E+10
4%,matching,0.57407016,0.8161474,0.5820659,0.99565995,0.35844603,0.68057746,2.2135818,9.89E+10
4%,matching,0.4752667,0.6154013,0.5198857,0.9963646,0.10708071,0.50185305,2.230759,4.56E+10
4%,matching,0.4837213,0.61873686,0.5271527,0.9964378,0.10593578,0.5060614,2.230759,3.46E+10
4%,matching,0.66915226,0.78961563,0.72343385,0.9977242,0.3057711,0.74040544,2.099284,9.73E+10
4%,matching,0.5775898,0.8327531,0.58863676,0.99572396,0.37448594,0.68582124,2.2135818,9.63E+10
4%,matching,0.56865644,0.70289695,0.5812766,0.9963397,0.26485065,0.6307719,2.2309036,1.60E+11
4%,matching,0.4752667,0.6154013,0.5198857,0.9963646,0.10708071,0.50185305,2.230759,4.53E+10
4%,matching,0.56578743,0.7068603,0.57090986,0.9962025,0.2811649,0.62607867,2.230759,4.49E+10
4%,matching,0.6533304,0.74083996,0.65164256,0.99729574,0.23310077,0.64992076,2.099284,9.49E+10
4%,matching,0.57407016,0.8161474,0.5820659,0.99565995,0.35844603,0.68057746,2.2135818,9.90E+10
4%,matching,0.5561719,0.7005312,0.5721961,0.9961209,0.27580738,0.6354921,2.230759,4.47E+10
4%,matching,0.66085196,0.7961499,0.6198696,0.99646866,0.3747473,0.68297994,2.2309036,1.54E+11
4%,matching,0.4752667,0.6154013,0.5198857,0.9963646,0.10708071,0.50185305,2.230759,4.50E+10
4%,matching,0.6533304,0.74083996,0.65164256,0.99729574,0.23310077,0.64992076,2.099284,9.39E+10
4%,matching,0.4752667,0.6154013,0.5198857,0.9963646,0.10708071,0.50185305,2.230759,4.45E+10
4%,matching,0.56997526,0.81486714,0.5920009,0.99565166,0.35378197,0.6937395,2.2135818,9.82E+10
4%,matching,0.48104864,0.6214025,0.5273405,0.9964374,0.11126582,0.506592,2.230759,4.56E+10
4%,matching,0.709454,0.8019354,0.7126557,0.99769837,0.34419158,0.7219382,2.099284,9.57E+10
4%,matching,0.64404976,0.7854927,0.62026936,0.9966182,0.4031236,0.6710449,2.2309036,1.46E+11
4%,matching,0.5728566,0.7176105,0.54433185,0.9961229,0.19544561,0.5872036,2.230759,5.38E+10
4%,matching,0.56333226,0.8156616,0.58328336,0.99568117,0.3561337,0.68105924,2.2135818,9.18E+10
4%,matching,0.6533304,0.74083996,0.65164256,0.99729574,0.23310077,0.64992076,2.099284,9.50E+10
4%,matching,0.57332134,0.717749,0.5387955,0.99614483,0.21451491,0.57437116,2.230759,4.48E+10
4%,matching,0.4752667,0.6154013,0.5198857,0.9963646,0.10708071,0.50185305,2.230759,4.49E+10
4%,matching,0.57407016,0.8161474,0.5820659,0.99565995,0.35844603,0.68057746,2.2135818,9.58E+10
4%,matching,0.65938413,0.73892146,0.685742,0.9975574,0.24266724,0.6846775,2.099284,9.80E+10
4%,matching,0.52091724,0.6740819,0.57567984,0.99653643,0.29762587,0.5981303,2.2309036,1.52E+11
4%,matching,0.4752667,0.6154013,0.5198857,0.9963646,0.10708071,0.50185305,2.230759,4.46E+10
4%,matching,0.49820158,0.6249327,0.5237758,0.996354,0.10506813,0.5129468,2.230759,4.51E+10
4%,matching,0.56618553,0.8156616,0.58392674,0.99569273,0.35518783,0.6812944,2.2135818,9.85E+10
4%,matching,0.6533304,0.74083996,0.65164256,0.99729574,0.23310077,0.64992076,2.099284,9.89E+10
4%,matching,0.4752667,0.6154013,0.5198857,0.9963646,0.10708071,0.50185305,2.230759,4.48E+10
4%,matching,0.5523348,0.6849969,0.58059114,0.99645555,0.26934654,0.6173772,2.2309036,1.51E+11
4%,matching,0.4752667,0.6154013,0.5198857,0.9963646,0.10708071,0.50185305,2.230759,4.48E+10
4%,matching,0.561917,0.74106795,0.5849541,0.9962389,0.28689143,0.64616615,2.099284,9.30E+10
4%,matching,0.4752667,0.6154013,0.5198857,0.9963646,0.10708071,0.50185305,2.230759,4.52E+10
4%,matching,0.56837416,0.8156616,0.5844556,0.99569905,0.3565327,0.68165654,2.2135818,9.70E+10
4%,matching,0.48104864,0.6214025,0.5273405,0.9964374,0.11126582,0.506592,2.230759,4.45E+10
4%,matching,0.6533304,0.74083996,0.65164256,0.99729574,0.23310077,0.64992076,2.099284,9.40E+10
4%,matching,0.56641173,0.7074776,0.5696796,0.99618286,0.28084397,0.6258238,2.230759,4.57E+10
4%,matching,0.52091724,0.6740819,0.57567984,0.99653643,0.29762587,0.5981303,2.2309036,1.51E+11
4%,matching,0.56428975,0.8156616,0.58348334,0.9956844,0.35611197,0.6811544,2.2135818,9.79E+10
4%,matching,0.48104864,0.6214025,0.5273405,0.9964374,0.11126582,0.506592,2.230759,4.51E+10
4%,matching,0.4752667,0.6154013,0.5198857,0.9963646,0.10708071,0.50185305,2.230759,4.52E+10
4%,matching,0.57407016,0.8161474,0.5820659,0.99565995,0.35844603,0.68057746,2.2135818,9.80E+10
4%,matching,0.4752667,0.6154013,0.5198857,0.9963646,0.10708071,0.50185305,2.230759,4.64E+10
4%,matching,0.52091724,0.6740819,0.57567984,0.99653643,0.29762587,0.5981303,2.2309036,1.49E+11
4%,matching,0.4752667,0.6154013,0.5198857,0.9963646,0.10708071,0.50185305,2.230759,4.56E+10
4%,matching,0.7032512,0.80253166,0.7100366,0.99768233,0.33841038,0.71870697,2.099284,2.39E+11
4%,matching,0.49872944,0.6254641,0.52372295,0.9963516,0.105244465,0.5132364,2.230759,4.64E+10
4%,matching,0.57814574,0.8161474,0.5879663,0.9957531,0.36178344,0.6834039,2.2135818,9.61E+10
4%,matching,0.5821512,0.72322756,0.5416928,0.9961635,0.20191854,0.5776958,2.230759,4.66E+10
4%,matching,0.52091724,0.6740819,0.57567984,0.99653643,0.29762587,0.5981303,2.2309036,1.45E+11
4%,matching,0.7010731,0.7975091,0.709317,0.99767816,0.33534583,0.71777743,2.099284,9.69E+10
4%,matching,0.4752667,0.6154013,0.5198857,0.9963646,0.10708071,0.50185305,2.230759,4.54E+10
4%,matching,0.57407016,0.8161474,0.5820659,0.99565995,0.35844603,0.68057746,2.2135818,9.87E+10
4%,matching,0.58756137,0.7319891,0.5454798,0.9961448,0.23276135,0.58691305,2.230759,4.61E+10
4%,matching,0.48104864,0.6214025,0.5273405,0.9964374,0.11126582,0.506592,2.230759,4.51E+10
4%,matching,0.65639406,0.73367614,0.67596626,0.99753404,0.2230618,0.6660113,2.099284,1.26E+11
4%,matching,0.59667534,0.69940007,0.5993542,0.99659485,0.30538687,0.63663584,2.2309036,1.43E+11
4%,matching,0.57709,0.8228412,0.5882606,0.9957393,0.37451798,0.6845256,2.2135818,1.04E+11
4%,matching,0.56584704,0.7069217,0.57093245,0.9962026,0.28119814,0.62611574,2.230759,4.57E+10
4%,matching,0.4752667,0.6154013,0.5198857,0.9963646,0.10708071,0.50185305,2.230759,4.55E+10
4%,matching,0.57407016,0.8161474,0.5820659,0.99565995,0.35844603,0.68057746,2.2135818,1.00E+11
4%,matching,0.4752667,0.6154013,0.5198857,0.9963646,0.10708071,0.50185305,2.230759,4.58E+10
4%,matching,0.54275435,0.6785012,0.59768033,0.9967986,0.3059708,0.6076575,2.2309036,1.51E+11
4%,matching,0.48204648,0.6198417,0.5270983,0.9964334,0.10572376,0.5067415,2.230759,5.65E+10
4%,matching,0.7024252,0.8031209,0.7098634,0.99768066,0.33836713,0.7185784,2.099284,2.31E+11
4%,matching,0.7031635,0.798677,0.7098024,0.9976818,0.3371545,0.7182886,2.099284,1.82E+10
4%,matching,0.59519696,0.7396247,0.5493779,0.9961554,0.24351244,0.592908,2.230759,4.55E+10
4%,matching,0.57407016,0.8161474,0.5820659,0.99565995,0.35844603,0.68057746,2.2135818,1.01E+11
4%,matching,0.4752667,0.6154013,0.5198857,0.9963646,0.10708071,0.50185305,2.230759,4.51E+10
4%,matching,0.52091724,0.6740819,0.57567984,0.99653643,0.29762587,0.5981303,2.2309036,1.46E+11
4%,matching,0.6533304,0.74083996,0.65164256,0.99729574,0.23310077,0.64992076,2.099284,9.62E+10
4%,matching,0.48104864,0.6214025,0.5273405,0.9964374,0.11126582,0.506592,2.230759,4.61E+10
4%,matching,0.57407016,0.8161474,0.5820659,0.99565995,0.35844603,0.68057746,2.2135818,1.02E+11
4%,matching,0.54765594,0.7302073,0.56844604,0.99592,0.28902516,0.6454269,2.0008876,6.75E+10
4%,matching,0.6533304,0.74083996,0.65164256,0.99729574,0.23310077,0.64992076,2.099284,9.83E+10
4%,matching,0.6132636,0.7480442,0.5918821,0.99629146,0.30943078,0.65293854,2.2309036,1.52E+11
4%,matching,0.57814574,0.8161474,0.5879663,0.9957531,0.36178344,0.6834039,2.2135818,9.63E+10
4%,matching,0.53718805,0.7375027,0.5680538,0.99587166,0.30199462,0.6482891,2.0008876,7.64E+10
4%,matching,0.71732813,0.8079839,0.718261,0.99772906,0.35464677,0.7293328,2.099284,9.44E+10
4%,matching,0.5582991,0.728415,0.5697196,0.99596477,0.2810513,0.6440557,2.0008876,5.33E+10
4%,matching,0.57407016,0.8161474,0.5820659,0.99565995,0.35844603,0.68057746,2.2135818,9.95E+10
4%,matching,0.55677515,0.7266929,0.5658135,0.9959879,0.27600467,0.6362227,2.0008876,5.60E+10
4%,matching,0.6387694,0.7841248,0.6150184,0.996531,0.39328277,0.67010134,2.2309036,1.68E+11
4%,matching,0.6533304,0.74083996,0.65164256,0.99729574,0.23310077,0.64992076,2.099284,9.70E+10
4%,matching,0.59433764,0.8088327,0.5995342,0.99583703,0.34890997,0.6941529,2.0008876,5.08E+10
4%,matching,0.57407016,0.8161474,0.5820659,0.99565995,0.35844603,0.68057746,2.2135818,1.01E+11
4%,matching,0.5766113,0.8057146,0.59655476,0.99579674,0.35748807,0.69236046,2.0008876,5.28E+10
4%,matching,0.6672512,0.7407874,0.6795882,0.99755436,0.2540927,0.6710083,2.099284,1.26E+11
4%,matching,0.52091724,0.6740819,0.57567984,0.99653643,0.29762587,0.5981303,2.2309036,1.47E+11
4%,matching,0.55677515,0.7266929,0.5658135,0.9959879,0.27600467,0.6362227,2.0008876,5.42E+10
4%,matching,0.57407016,0.8161474,0.5820659,0.99565995,0.35844603,0.68057746,2.2135818,9.66E+10
4%,matching,0.5955565,0.8172066,0.60242826,0.99584836,0.35815185,0.6973329,2.0008876,5.37E+10
4%,matching,0.5619205,0.7427445,0.585669,0.9962475,0.290979,0.6465977,2.099284,9.09E+10
